Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Shriram Balanced Advantage Fund - GrowthDynamic Asset Allocation or Balanced Advantage,-,46.07,-0.02%,0.09%,-1.86%,5.82%,0.11%,24.16%,-,-,-,-,0.87%,0.88%,1.09%,0.30%,-,-,-,-,-,-,-,-,1.75%,-,-,-,-,-,-,-,-,-,-,-,6.06%,11.97%,11.54%,3.83%,20.59%,8.50%,8.11%,30.01%,11.34%,-,-,-,16/23,21/23,21/23,18/22,20/23,17/22,0/0,0/0,0/0,0/0,,,,,,408.00%,65.52%,54,30.75%,21,-,3.73%,-,13.277,0.54%,17-May-21,13.277,17-May-21,9.707,20-May-20,8.82%,12.34%,14.56%,-,-
BNP Paribas Dynamic Equity Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,272.92,-0.05%,1.42%,-0.30%,7.64%,1.34%,29.23%,13.49%,-,-,-,1.28%,0.14%,-0.47%,2.43%,-0.68%,2.90%,6.69%,0.76%,-1.36%,2.98%,3.97%,3.52%,1.42%,3.87%,11.62%,6.45%,18.89%,-19.83%,4.99%,0.72%,2.01%,2.64%,2.81%,0.21%,5.70%,10.87%,8.21%,1.26%,25.23%,5.50%,0.59%,38.50%,3.48%,39.28%,-24.49%,20.76%,15/23,21/23,20/23,18/22,20/23,17/22,0/0,0/0,0/0,0/0,,,,,,408.00%,65.52%,54,30.75%,21,-,3.73%,-,29.089,0.25%,17-May-21,29.132,10-May-21,23.563,20-May-20,8.71%,-,-,-,-
IDFC Balanced Advantage Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,1837.3,-0.06%,1.01%,0.73%,8.77%,1.07%,30.93%,13.74%,9.81%,10.58%,-,1.30%,0.19%,-0.41%,2.46%,-0.63%,2.94%,6.75%,0.78%,-1.33%,3.03%,4.04%,3.58%,1.49%,4.03%,11.77%,6.62%,19.09%,-19.71%,5.09%,0.98%,2.13%,2.87%,3.08%,0.51%,5.46%,12.39%,9.51%,2.36%,26.00%,6.13%,1.12%,39.33%,2.76%,-,-,-,21/23,20/23,12/23,20/22,14/23,18/22,13/19,9/15,9/12,0/0,,,,,,-,65.36%,61,22.00%,24,0.41%,12.23%,-,16.46,0.43%,17-May-21,16.48,29-Apr-21,12.68,26-May-20,8.52%,-,-,-,-
Motilal Oswal Dynamic Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,1230.29,-0.06%,-0.03%,-1.41%,3.91%,-0.84%,27.12%,10.54%,7.22%,-,-,1.62%,-0.47%,0.25%,2.41%,-0.61%,3.83%,6.56%,0.73%,-1.60%,3.36%,3.81%,3.63%,1.15%,4.17%,12.23%,5.70%,12.88%,-16.65%,4.06%,-1.16%,1.37%,4.29%,1.36%,0.70%,2.21%,7.76%,6.76%,8.93%,16.95%,4.26%,-0.60%,-,-,-,-,-,21/23,20/23,12/23,19/22,13/23,18/22,13/19,9/15,9/12,3/8,,,,,,-,65.36%,61,22.00%,24,0.41%,12.23%,-,15.2679,0.42%,17-May-21,15.5754,10-Mar-21,11.9234,20-May-20,8.33%,13.10%,15.20%,22.55%,-
IDFC Balanced Advantage Fund - Regular Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,1837.3,-0.06%,0.86%,0.30%,7.93%,0.86%,29.12%,12.20%,8.28%,9.11%,-,1.70%,-0.29%,0.36%,2.49%,-0.53%,3.94%,6.67%,0.83%,-1.50%,3.48%,3.93%,3.73%,1.41%,4.47%,12.60%,6.06%,13.23%,-16.31%,4.38%,-1.18%,1.65%,4.64%,1.69%,1.04%,2.63%,8.90%,8.07%,10.40%,17.73%,4.50%,-0.17%,-,-,-,-,-,16/23,19/23,22/23,16/22,19/23,19/22,16/19,10/15,0/0,0/0,,,,,,-,65.18%,49,25.23%,27,-,8.56%,1.03%,12.4859,0.5%,17-May-21,12.7337,15-Feb-21,9.8044,20-May-20,8.24%,14.97%,19.16%,28.71%,-
Union Balanced Advantage Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,900.09,-0.07%,0.84%,-0.14%,7.16%,0.77%,39.84%,15.99%,12.51%,-,-,1.01%,-1.00%,-0.47%,0.84%,-1.98%,3.96%,5.70%,1.31%,-1.94%,2.15%,4.20%,2.26%,-0.01%,2.21%,12.04%,4.98%,8.26%,-16.78%,4.23%,-0.83%,0.14%,2.19%,-0.30%,0.30%,1.34%,13.73%,4.38%,-,-,-,-,-,-,-,-,-,12/23,19/23,22/23,16/22,19/23,19/22,16/19,10/15,0/0,0/0,,,,,,-,65.18%,49,25.23%,27,-,8.56%,1.03%,14.36,0.42%,17-May-21,14.4,15-Feb-21,10.22,20-May-20,7.49%,11.42%,12.67%,18.11%,54.76%
Union Balanced Advantage Fund - GrowthDynamic Asset Allocation or Balanced Advantage,-,900.09,-0.07%,0.72%,-0.43%,6.62%,0.65%,38.70%,15.09%,11.76%,-,-,1.06%,-0.91%,-0.37%,0.91%,-1.90%,4.05%,5.79%,1.40%,-1.85%,2.23%,4.27%,2.35%,0.14%,2.49%,12.33%,5.22%,8.58%,-16.56%,4.50%,-0.38%,0.46%,2.49%,-,0.67%,2.07%,15.95%,5.46%,-,-,-,-,-,-,-,-,-,9/23,12/23,7/23,20/22,10/23,20/22,18/19,13/15,11/12,8/8,,,,,,-,64.78%,69,30.73%,50,1.66%,2.03%,0.43%,14.4782,0.41%,17-May-21,14.8047,10-Mar-21,11.4502,20-May-20,7.45%,13.38%,16.78%,24.57%,72.33%
Motilal Oswal Dynamic Fund - GrowthDynamic Asset Allocation or Balanced Advantage,-,1230.29,-0.08%,-0.15%,-1.71%,3.30%,-1.01%,25.51%,9.19%,6.00%,-,-,0.68%,-0.82%,0.33%,0.37%,-1.85%,3.35%,4.94%,1.28%,-0.26%,0.62%,3.24%,2.86%,-0.14%,1.23%,10.32%,4.15%,9.73%,-9.85%,2.90%,-,-,-,-,-,4.05%,27.29%,-,-,-,-,-,-,-,-,-,-,13/23,13/23,6/23,19/22,10/23,20/22,18/19,13/15,11/12,0/0,,,,,,-,64.78%,69,30.73%,50,1.66%,2.03%,0.43%,12.0318,0.49%,17-May-21,12.3285,15-Feb-21,9.6282,20-May-20,7.13%,12.48%,16.45%,-,-
BNP Paribas Dynamic Equity Fund - Regular Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,272.92,-0.09%,1.26%,-0.77%,6.65%,1.09%,26.87%,11.39%,-,-,-,0.77%,-0.67%,0.48%,0.50%,-1.69%,3.51%,5.10%,1.43%,-0.12%,0.78%,3.39%,3.02%,0.09%,1.71%,10.86%,4.64%,10.23%,-9.37%,3.44%,-,-,-,-,-,4.77%,29.33%,-,-,-,-,-,-,-,-,-,-,2/23,7/23,3/23,7/22,5/23,21/22,0/0,0/0,0/0,0/0,,,,,,-,62.06%,36,-,2,3.59%,65.95%,10.16%,10.46,0.48%,17-May-21,10.47,11-May-21,10,04-Feb-21,6.39%,10.98%,14.23%,-,-
L&T Balanced Advantage Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,1684.78,-0.12%,0.53%,0.77%,6.02%,1.18%,24.89%,11.43%,8.89%,9.72%,-,1.21%,-0.69%,-0.24%,1.93%,-0.93%,3.22%,5.99%,1.02%,-0.73%,0.99%,4.54%,2.62%,0.51%,3.06%,11.23%,5.47%,9.97%,-,-,-,-,-,-,-,5.99%,15.41%,8.19%,-,-,-,-,-,-,-,-,-,2/23,6/23,1/23,6/22,4/23,21/22,0/0,0/0,0/0,0/0,,,,,,-,62.06%,36,-,2,3.59%,65.95%,10.16%,10.41,0.48%,17-May-21,10.43,11-May-21,10,04-Feb-21,6.20%,9.38%,8.60%,11.19%,-
L&T Balanced Advantage Fund - GrowthDynamic Asset Allocation or Balanced Advantage,-,1684.78,-0.15%,0.42%,0.45%,5.34%,1.01%,23.27%,10.03%,7.57%,8.43%,11.08%,1.30%,-0.54%,-0.11%,2.06%,-0.78%,3.39%,6.15%,1.18%,-0.58%,1.15%,4.71%,2.79%,0.75%,3.53%,11.77%,5.98%,10.50%,-,-,-,-,-,-,-,6.64%,17.45%,10.08%,-,-,-,-,-,-,-,-,-,12/23,22/23,18/23,21/22,22/23,22/22,19/19,15/15,12/12,0/0,,,,,,284.00%,59.68%,25,11.20%,3,7.70%,21.42%,-,10.41,0.48%,17-May-21,10.43,11-May-21,10,04-Feb-21,5.85%,8.69%,7.59%,9.42%,-
Edelweiss Balanced Advantage Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,3564.04,-0.23%,1.83%,-0.14%,13.73%,1.89%,40.13%,19.06%,13.76%,13.21%,-,1.16%,-0.40%,0.19%,2.34%,-0.14%,3.12%,5.11%,0.62%,0.15%,1.42%,3.64%,3.21%,0.76%,4.69%,10.06%,5.73%,15.51%,-13.18%,3.47%,-0.80%,4.09%,-,-,-,2.11%,21.78%,10.15%,2.20%,-,-,-,-,-,-,-,-,10/23,22/23,16/23,21/22,22/23,22/22,19/19,15/15,12/12,0/0,,,,,,284.00%,59.68%,25,11.20%,3,7.70%,21.42%,-,10.46,0.48%,17-May-21,10.47,11-May-21,10,04-Feb-21,,,,,
Edelweiss Balanced Advantage Fund - GrowthDynamic Asset Allocation or Balanced Advantage,2,3564.04,-0.25%,1.71%,-0.50%,12.94%,1.71%,38.11%,17.35%,12.20%,11.90%,10.94%,1.24%,-0.27%,0.34%,2.45%,-0.02%,3.28%,5.28%,0.74%,0.27%,1.56%,3.77%,3.35%,0.97%,5.11%,10.55%,6.15%,15.96%,-12.73%,3.90%,-0.31%,4.50%,-,-,-,2.50%,22.52%,10.85%,3.00%,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,-,58.90%,31,-,-,-,41.10%,-,14.02,0.36%,17-May-21,14.1,15-Feb-21,10.05,26-May-20,,,,,
Invesco India Dynamic Equity Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,5,651.84,-0.49%,3.36%,2.15%,9.38%,4.03%,31.98%,10.79%,7.31%,11.70%,-,0.57%,-0.21%,0.07%,0.43%,-0.65%,3.24%,6.89%,1.90%,-1.40%,1.94%,5.24%,3.92%,0.36%,1.46%,13.31%,6.58%,19.91%,-15.20%,3.31%,1.02%,1.70%,3.12%,0.89%,1.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,58.90%,31,-,-,-,41.10%,-,16.3242,0.15%,17-May-21,16.4501,10-Mar-21,13.7086,26-May-20,,,,,
Invesco India Dynamic Equity Fund - GrowthDynamic Asset Allocation or Balanced Advantage,4,651.84,-0.52%,3.22%,1.78%,8.64%,3.81%,30.20%,9.39%,6.01%,10.20%,10.72%,0.63%,-0.14%,0.21%,0.50%,-0.64%,3.32%,7.01%,1.86%,-1.37%,2.08%,5.34%,4.04%,0.49%,1.71%,13.46%,6.82%,20.15%,-15.16%,3.64%,1.19%,1.87%,3.29%,1.08%,1.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6983,0.14%,17-May-21,15.8357,10-Mar-21,13.2596,26-May-20,,,,,
