Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
UTI Fixed Term Income Fund- Series XXX - Plan IV - (1125 Days) - GrowthFixed Maturity Plans - Debt,-,129.75,0.10%,0.60%,1.74%,3.90%,0.81%,9.98%,8.90%,-,-,-,0.11%,0.51%,0.56%,0.27%,0.03%,0.18%,0.66%,0.80%,0.28%,0.39%,0.91%,1.56%,0.68%,0.94%,1.92%,1.69%,3.72%,2.29%,1.96%,2.60%,2.22%,3.09%,3.81%,-,2.55%,9.85%,9.70%,2.80%,-,-,-,-,-,-,-,-,74/488,153/487,78/485,75/485,100/487,51/485,232/445,0/0,0/0,0/0,1.38,0.31,3.37,2.85,0.15,-,-,-,97.23%,21,-,2.77%,-,12.5374,0.02%,13-May-21,12.5374,13-May-21,11.7992,17-May-20,4.26%,8.81%,-,-,-
HDFC FMP 1146D April 2018 (1) (40) - Direct Plan - GrowthFixed Maturity Plans - Debt,-,380.25,0.10%,0.45%,1.57%,3.52%,0.66%,10.66%,9.02%,7.92%,-,-,0.11%,0.51%,0.56%,0.27%,0.03%,0.18%,0.66%,0.80%,0.28%,0.39%,0.91%,1.56%,0.71%,1.01%,1.99%,1.76%,3.80%,2.36%,2.04%,2.67%,2.29%,3.16%,3.91%,-,2.64%,10.10%,9.95%,2.93%,-,-,-,-,-,-,-,-,102/488,303/487,279/485,66/485,286/487,51/485,222/445,0/0,0/0,0/0,3.37,0.27,1.51,3.48,0.19,-,-,-,93.37%,14,-,6.63%,-,12.3742,0.02%,03-May-21,12.3742,03-May-21,11.5963,18-May-20,4.26%,9.20%,-,-,-
Kotak FMP Series 234 - (1162D) - Regular Plan - GrowthFixed Maturity Plans - Debt,-,115.71,0.10%,0.54%,1.60%,3.51%,0.74%,9.89%,9.34%,-,-,-,0.11%,0.48%,0.57%,0.31%,0.01%,0.21%,0.64%,0.81%,0.27%,0.47%,0.92%,1.55%,0.65%,0.92%,1.89%,1.64%,3.65%,2.36%,1.95%,2.60%,2.21%,3.04%,-,-,1.51%,8.69%,10.33%,3.70%,-,-,-,-,-,-,-,-,98/488,301/487,260/485,67/485,273/487,52/485,226/445,0/0,0/0,0/0,1.68,0.41,3.46,3.39,0.14,-,-,-,83.30%,12,-,16.70%,-,11.5265,0.02%,12-May-21,11.5265,12-May-21,10.0317,18-May-20,4.25%,9.57%,-,-,-
Kotak FMP Series 239 - (1330D) - Direct Plan - GrowthFixed Maturity Plans - Debt,-,763.25,0.10%,0.79%,2.30%,4.61%,1.07%,12.25%,10.40%,-,-,-,0.11%,0.48%,0.57%,0.31%,0.02%,0.22%,0.64%,0.81%,0.28%,0.47%,0.92%,1.56%,0.69%,1.00%,1.98%,1.72%,3.73%,2.44%,2.03%,2.68%,2.30%,3.12%,-,-,3.34%,11.38%,8.99%,2.43%,-,-,-,-,-,-,-,-,449/488,49/487,85/485,97/485,79/487,52/485,0/0,0/0,0/0,0/0,1.67,0.41,3.52,3.46,0.14,-,-,-,94.41%,12,-,5.59%,-,12.5943,0.02%,12-May-21,12.5943,12-May-21,11.4369,18-May-20,4.24%,7.91%,-,-,-
SBI Fixed Maturity Plan (FMP) - Series 23 - Direct Plan - GrowthFixed Maturity Plans - Debt,-,62.61,0.10%,0.57%,1.54%,2.03%,0.85%,8.92%,-,-,-,-,0.11%,0.48%,0.59%,0.29%,0.02%,0.19%,0.68%,0.78%,0.50%,0.55%,0.83%,1.48%,0.68%,0.82%,1.89%,1.44%,3.87%,2.18%,1.96%,2.76%,2.33%,3.06%,-,-,3.37%,11.47%,9.08%,2.48%,-,-,-,-,-,-,-,-,40/488,166/487,189/485,64/485,145/487,53/485,241/445,0/0,0/0,0/0,2.89,0.22,1.65,3.44,0.21,-,-,-,98.40%,19,-,1.60%,-,12.5307,0.02%,12-May-21,12.5307,12-May-21,11.851,18-May-20,4.23%,9.52%,-,-,-
Axis Fixed Term Plan - Series 96 (1124D) - Direct Plan - GrowthFixed Maturity Plans - Debt,-,53.62,0.10%,0.54%,1.67%,3.89%,0.75%,10.44%,5.65%,-,-,-,0.11%,0.48%,0.59%,0.29%,0.03%,0.19%,0.68%,0.78%,0.50%,0.55%,0.83%,1.48%,0.71%,0.90%,1.97%,1.52%,3.95%,2.26%,2.03%,2.83%,2.41%,3.13%,-,-,1.56%,10.14%,10.39%,4.08%,-,-,-,-,-,-,-,-,90/488,62/487,104/485,57/485,81/487,53/485,203/445,0/0,0/0,0/0,1.21,0.26,3.64,2.88,0.17,-,-,-,90.69%,16,-,9.31%,-,12.6482,0.02%,12-May-21,12.6482,12-May-21,11.344,18-May-20,4.23%,6.74%,-,-,-
Nippon India Fixed Horizon Fund 35 - Series 16 - Direct Plan - GrowthFixed Maturity Plans - Debt,-,270.8,0.10%,0.58%,1.76%,3.87%,0.79%,10.10%,6.03%,6.36%,-,-,0.11%,0.50%,0.59%,0.26%,-,0.18%,0.71%,0.79%,0.51%,0.54%,0.85%,1.51%,0.61%,0.87%,1.66%,1.71%,3.83%,1.98%,1.99%,3.16%,2.32%,3.20%,-,-,1.67%,10.45%,10.70%,4.19%,-,-,-,-,-,-,-,-,140/488,28/487,40/485,49/485,26/487,54/485,21/445,0/0,0/0,0/0,1.11,0.24,3.99,3.01,0.19,-,-,-,97.95%,16,-,2.05%,-,11.466,0.02%,12-May-21,11.466,12-May-21,10.4942,10-Jun-20,4.21%,8.91%,-,-,-
UTI Fixed Term Income Fund- Series XXX - Plan IX - (1266 Days) - Direct Plan - GrowthFixed Maturity Plans - Debt,-,69.23,0.10%,0.92%,2.41%,4.30%,1.34%,8.99%,6.14%,-,-,-,0.12%,0.55%,0.57%,0.29%,0.05%,0.30%,0.71%,0.78%,0.39%,0.59%,0.71%,1.49%,0.63%,0.80%,1.64%,1.75%,3.86%,1.98%,1.99%,3.02%,2.29%,2.96%,-,-,2.43%,8.70%,9.41%,2.44%,-,-,-,-,-,-,-,-,117/488,28/487,39/485,48/485,25/487,54/485,17/445,0/0,0/0,0/0,1.15,0.25,3.92,3.05,0.18,-,-,-,97.69%,27,-,2.31%,-,12.7894,0.02%,12-May-21,12.7894,12-May-21,11.6325,18-May-20,4.18%,8.87%,-,-,-
Aditya Birla Sun Life Fixed Term Plan - Series PT (1100) - Regular Plan - GrowthFixed Maturity Plans - Debt,-,205.86,0.10%,0.28%,0.79%,1.58%,0.38%,4.23%,6.71%,7.33%,-,-,0.11%,0.27%,0.30%,0.28%,0.20%,0.28%,0.36%,0.50%,0.34%,0.29%,0.58%,0.71%,0.67%,0.87%,1.72%,1.83%,3.93%,2.05%,2.07%,3.09%,2.33%,3.07%,-,-,2.59%,9.17%,9.88%,2.56%,-,-,-,-,-,-,-,-,39/488,155/487,169/485,66/485,138/487,55/485,238/445,0/0,0/0,0/0,1.14,0.24,3.8,2.88,0.18,-,-,-,90.61%,12,-,9.39%,-,12.4708,0.02%,13-May-21,12.4708,13-May-21,11.7656,17-May-20,4.18%,9.02%,13.05%,-,-
Nippon India Fixed Horizon Fund 35 - Series 16 - GrowthFixed Maturity Plans - Debt,-,270.8,0.10%,0.58%,1.76%,3.86%,0.79%,10.08%,6.01%,6.07%,-,-,0.11%,0.28%,0.31%,0.29%,0.21%,0.29%,0.37%,0.51%,0.35%,0.30%,0.59%,0.72%,0.65%,0.85%,1.69%,1.75%,3.78%,2.08%,2.04%,3.01%,2.30%,3.14%,-,-,1.66%,10.20%,10.40%,3.81%,-,-,-,-,-,-,-,-,384/488,50/487,74/485,90/485,67/487,55/485,15/445,0/0,0/0,0/0,2.06,0.31,2.29,2.89,0.15,-,-,-,97.96%,18,-,2.04%,-,12.7399,0.02%,12-May-21,12.7399,12-May-21,11.4232,18-May-20,4.17%,8.29%,10.84%,-,-
Kotak FMP Series 239 - (1330D) - Regular Plan - GrowthFixed Maturity Plans - Debt,-,763.25,0.09%,0.78%,2.28%,4.57%,1.06%,12.16%,10.31%,-,-,-,0.11%,0.27%,0.30%,0.28%,0.21%,0.28%,0.37%,0.48%,0.33%,0.28%,0.56%,0.62%,0.66%,0.87%,1.72%,1.78%,3.81%,2.11%,2.06%,3.04%,2.29%,3.20%,-,-,1.76%,10.51%,10.71%,3.91%,-,-,-,-,-,-,-,-,416/488,70/487,77/485,92/485,84/487,56/485,12/445,0/0,0/0,0/0,1.41,0.32,3.51,3.04,0.15,-,-,-,88.63%,17,-,11.37%,-,12.4952,0.02%,12-May-21,12.4952,12-May-21,11.817,18-May-20,4.16%,8.93%,-,-,-
SBI Fixed Maturity Plan (FMP) - Series 31 - Direct Plan - GrowthFixed Maturity Plans - Debt,-,229.84,0.09%,0.88%,2.05%,2.29%,1.17%,7.99%,-,-,-,-,0.11%,0.30%,0.34%,0.32%,0.19%,0.31%,0.39%,0.57%,0.36%,0.29%,0.66%,0.82%,0.64%,0.81%,1.67%,1.70%,3.69%,2.06%,2.02%,3.04%,2.26%,3.04%,-,-,1.61%,10.09%,10.34%,3.34%,-,-,-,-,-,-,-,-,392/488,66/487,76/485,89/485,83/487,56/485,12/445,0/0,0/0,0/0,1.71,0.42,3.4,3.35,0.14,-,-,-,98.37%,17,-,1.63%,-,12.5755,0.02%,12-May-21,12.5755,12-May-21,11.8662,18-May-20,4.11%,9.26%,-,-,-
Axis Fixed Term Plan - Series 97 (1116D) - Direct Plan - GrowthFixed Maturity Plans - Debt,-,403.05,0.09%,0.52%,1.62%,3.69%,0.71%,9.95%,6.61%,-,-,-,0.11%,0.28%,0.32%,0.31%,0.19%,0.28%,0.36%,0.56%,0.32%,0.29%,0.62%,0.86%,0.66%,0.86%,1.72%,1.75%,3.74%,2.10%,2.07%,3.09%,2.28%,3.13%,-,-,1.73%,10.46%,10.67%,3.42%,-,-,-,-,-,-,-,-,365/488,53/487,74/485,90/485,67/487,57/485,15/445,0/0,0/0,0/0,2.7,0.25,1.61,2.85,0.17,-,-,-,12.17%,1,-,87.83%,-,12.4831,0.02%,12-May-21,12.4831,12-May-21,11.8157,18-May-20,4.10%,9.55%,-,-,-
ICICI Prudential FMP - Series 87 - 1214 Days Plan A - Direct Plan - GrowthFixed Maturity Plans - Debt,-,23.58,0.09%,0.94%,2.12%,2.50%,1.22%,9.01%,-,-,-,-,0.11%,0.29%,0.33%,0.32%,0.20%,0.29%,0.38%,0.57%,0.33%,0.30%,0.63%,0.87%,0.61%,0.78%,1.67%,1.69%,3.78%,2.02%,2.01%,2.98%,2.38%,2.96%,-,-,1.54%,9.93%,10.63%,2.75%,-,-,-,-,-,-,-,-,285/488,71/487,79/485,86/485,89/487,57/485,18/445,0/0,0/0,0/0,1.19,0.26,3.47,2.60,0.16,-,-,-,90.22%,12,-,9.75%,-,12.646,0.02%,03-May-21,12.646,03-May-21,11.7761,18-May-20,4.10%,9.10%,-,-,-
DSP FMP - Series 241 - 36M - Regular Plan - GrowthFixed Maturity Plans - Debt,-,487.2,0.09%,0.52%,1.62%,3.48%,0.73%,9.69%,8.77%,-,-,-,0.11%,0.27%,0.28%,0.26%,0.20%,0.29%,0.33%,0.47%,0.32%,0.34%,0.57%,0.78%,0.64%,0.84%,1.73%,1.75%,3.84%,2.08%,2.08%,3.04%,2.43%,3.01%,-,-,1.65%,10.26%,10.96%,2.81%,-,-,-,-,-,-,-,-,100/488,64/487,132/485,58/485,88/487,58/485,209/445,0/0,0/0,0/0,3.01,0.24,1.63,3.49,0.21,-,-,-,95.16%,20,-,4.84%,-,12.5913,0.02%,12-May-21,12.5913,12-May-21,11.3878,18-May-20,4.39%,9.31%,-,-,-
HDFC FMP 1146D April 2018 (1) (40) - GrowthFixed Maturity Plans - Debt,-,380.25,0.09%,0.43%,1.49%,3.36%,0.62%,10.33%,8.69%,7.60%,-,-,0.13%,0.36%,0.40%,0.43%,0.44%,0.51%,0.52%,0.77%,0.54%,0.77%,0.93%,0.65%,1.03%,1.89%,2.66%,3.25%,0.38%,2.67%,2.83%,2.44%,1.24%,2.40%,-,-,1.51%,9.72%,11.25%,1.96%,-,-,-,-,-,-,-,-,15/488,55/487,48/485,32/485,62/487,58/485,430/445,0/0,0/0,0/0,1.24,0.26,3.28,2.52,0.16,-,-,-,93.39%,16,-,6.61%,-,12.5254,0.02%,12-May-21,12.5254,12-May-21,11.8963,18-May-20,4.10%,8.33%,12.39%,-,-
SBI Fixed Maturity Plan (FMP) - Series 23 - Regular Plan - GrowthFixed Maturity Plans - Debt,-,62.61,0.09%,0.55%,1.48%,1.91%,0.82%,8.64%,-,-,-,-,0.14%,0.39%,0.43%,0.46%,0.47%,0.53%,0.55%,0.80%,0.57%,0.80%,0.96%,0.68%,1.09%,2.01%,2.78%,3.38%,0.50%,2.80%,2.96%,2.57%,1.36%,2.53%,-,-,1.46%,9.79%,10.80%,1.36%,-,-,-,-,-,-,-,-,13/488,53/487,53/485,33/485,61/487,59/485,432/445,0/0,0/0,0/0,1.31,0.34,3.11,2.15,0.12,-,-,-,94.02%,15,-,5.98%,-,12.61,0.02%,12-May-21,12.61,12-May-21,11.9496,18-May-20,1.97%,-5.31%,-7.74%,6.14%,-
ICICI Prudential FMP - Series 87 - 1214 Days Plan A - GrowthFixed Maturity Plans - Debt,-,23.58,0.09%,0.93%,2.10%,2.45%,1.21%,8.89%,-,-,-,-,0.13%,0.36%,0.41%,0.45%,0.46%,0.54%,0.53%,0.64%,0.55%,0.83%,0.96%,0.53%,0.76%,0.68%,1.85%,1.63%,3.70%,2.08%,2.01%,2.98%,2.35%,-,-,-,1.57%,10.11%,11.17%,1.38%,-,-,-,-,-,-,-,-,354/488,27/487,37/485,42/485,23/487,59/485,23/445,0/0,0/0,0/0,1.94,0.54,2.17,1.21,0.08,-,-,-,91.41%,12,-,8.59%,-,12.2877,0.02%,13-May-21,12.2877,13-May-21,11.5864,17-May-20,4.07%,8.65%,-,-,-
UTI Fixed Term Income Fund- Series XXIX - Plan II - (1118 Days) - Direct Plan - GrowthFixed Maturity Plans - Debt,-,143.46,0.09%,0.44%,1.64%,3.81%,0.67%,9.32%,7.42%,5.77%,-,-,0.14%,0.38%,0.43%,0.47%,0.48%,0.56%,0.55%,0.65%,0.56%,0.85%,0.97%,0.55%,0.78%,0.73%,1.91%,1.68%,3.75%,2.13%,2.06%,3.03%,2.40%,-,-,-,1.53%,9.87%,11.08%,0.82%,-,-,-,-,-,-,-,-,105/488,3/487,20/485,41/485,3/487,60/485,427/445,0/0,0/0,0/0,2.02,0.58,2.35,1.54,0.08,-,-,-,91.71%,17,-,8.29%,-,12.8534,0.01%,12-May-21,12.8534,12-May-21,11.5228,18-May-20,4.07%,9.18%,-,-,-
Nippon India Fixed Horizon Fund XLI - Series 10 - Direct Plan - GrowthFixed Maturity Plans - Debt,-,67.52,0.09%,0.69%,2.29%,4.30%,0.98%,12.60%,-,-,-,-,0.14%,0.53%,0.52%,0.33%,0.04%,0.19%,0.76%,0.87%,0.45%,0.47%,0.58%,1.14%,0.78%,0.68%,1.87%,1.56%,3.83%,2.06%,2.02%,2.94%,2.33%,-,-,-,1.56%,9.98%,11.19%,0.83%,-,-,-,-,-,-,-,-,385/488,27/487,37/485,43/485,23/487,60/485,27/445,0/0,0/0,0/0,1.27,0.34,3.6,2.65,0.13,-,-,-,83.16%,8,-,16.84%,-,12.9953,0.01%,12-May-21,12.9953,12-May-21,11.6957,18-May-20,4.06%,7.64%,-,-,-
SBI Fixed Maturity Plan (FMP) - Series 31 - Regular Plan - GrowthFixed Maturity Plans - Debt,-,229.84,0.09%,0.86%,1.99%,2.16%,1.14%,7.72%,-,-,-,-,0.15%,0.55%,0.53%,0.35%,0.05%,0.21%,0.78%,0.88%,0.46%,0.49%,0.60%,1.16%,0.81%,0.73%,1.92%,1.61%,3.89%,2.11%,2.07%,3.00%,2.35%,-,-,-,1.47%,9.66%,10.95%,0.72%,-,-,-,-,-,-,-,-,106/488,3/487,20/485,42/485,3/487,61/485,425/445,0/0,0/0,0/0,1.27,0.34,3.54,2.61,0.13,-,-,-,73.37%,13,-,26.63%,-,12.3899,0.02%,12-May-21,12.3899,12-May-21,11.7598,18-May-20,4.03%,8.03%,-,-,-
Axis Fixed Term Plan - Series 96 (1124D) - Regular Plan - GrowthFixed Maturity Plans - Debt,-,53.62,0.09%,0.51%,1.60%,3.73%,0.71%,10.12%,5.34%,-,-,-,0.11%,0.28%,0.31%,0.29%,0.17%,0.28%,0.36%,0.54%,0.32%,0.28%,0.60%,0.85%,0.76%,0.69%,1.88%,1.53%,3.78%,2.06%,2.01%,2.99%,2.23%,-,-,-,1.55%,9.88%,11.17%,0.72%,-,-,-,-,-,-,-,-,295/488,72/487,80/485,88/485,90/487,61/485,19/445,0/0,0/0,0/0,1.52,0.44,3.21,2.45,0.11,-,-,-,96.75%,14,-,3.25%,-,12.6201,0.02%,12-May-21,12.6201,12-May-21,11.4827,18-May-20,4.00%,7.93%,10.28%,-,-
UTI Fixed Term Income Fund- Series XXX - Plan IX - (1266 Days) - GrowthFixed Maturity Plans - Debt,-,69.23,0.09%,0.89%,2.32%,4.12%,1.30%,8.61%,5.77%,-,-,-,0.11%,0.30%,0.32%,0.30%,0.19%,0.30%,0.37%,0.55%,0.33%,0.30%,0.62%,0.86%,0.78%,0.74%,1.93%,1.58%,3.84%,2.11%,2.06%,3.04%,2.28%,-,-,-,1.51%,9.98%,11.15%,0.21%,-,-,-,-,-,-,-,-,119/488,41/487,51/485,63/485,34/487,62/485,34/445,0/0,0/0,0/0,1.4,0.40,3.37,2.53,0.12,-,-,-,69.89%,16,-,30.11%,-,12.4892,0.02%,12-May-21,12.4892,12-May-21,11.3288,18-May-20,3.93%,7.78%,-,-,-
UTI Fixed Term Income Fund- Series XXX - Plan XI - (1246 Days) - Direct Plan - GrowthFixed Maturity Plans - Debt,-,138.46,0.09%,0.90%,2.37%,4.17%,1.27%,9.27%,9.58%,-,-,-,0.11%,0.30%,0.31%,0.30%,0.17%,0.29%,0.36%,0.56%,0.30%,0.29%,0.61%,0.88%,0.66%,0.75%,1.67%,1.52%,3.71%,2.02%,1.90%,3.13%,2.27%,-,-,-,2.96%,9.38%,9.32%,-,-,-,-,-,-,-,-,-,94/488,312/487,113/485,44/485,234/487,62/485,308/445,63/68,0/0,0/0,1.86,0.60,2.85,1.75,0.09,-,-,-,98.14%,20,-,1.87%,-,12.4875,0.02%,12-May-21,12.4875,12-May-21,11.3762,18-May-20,3.93%,8.46%,-,-,-
UTI Fixed Term Income Fund- Series XXX - Plan XIII - (1224 Days) - Direct Plan - GrowthFixed Maturity Plans - Debt,-,118.38,0.09%,0.95%,2.44%,4.29%,1.34%,9.28%,9.51%,-,-,-,0.12%,0.45%,0.44%,0.49%,0.38%,0.51%,0.52%,0.76%,0.55%,0.77%,0.98%,0.85%,0.68%,0.80%,1.72%,1.57%,3.77%,2.07%,1.95%,3.19%,2.32%,-,-,-,3.15%,9.93%,9.87%,-,-,-,-,-,-,-,-,-,86/488,307/487,100/485,44/485,194/487,63/485,283/445,62/68,0/0,0/0,2.04,0.67,2.66,1.49,0.08,-,-,-,96.44%,16,-,3.56%,-,12.8758,0.01%,12-May-21,12.8758,12-May-21,11.6408,18-May-20,3.93%,8.96%,-,-,-
Nippon India Fixed Horizon Fund 38 - Series 5 - Direct Plan - GrowthFixed Maturity Plans - Debt,-,64.18,0.09%,0.44%,1.40%,2.69%,0.61%,8.27%,8.44%,-,-,-,0.13%,0.48%,0.46%,0.51%,0.40%,0.53%,0.54%,0.78%,0.57%,0.79%,1.01%,0.87%,0.62%,0.80%,1.73%,1.76%,4.02%,1.94%,2.03%,3.33%,2.03%,-,-,-,1.47%,9.77%,10.57%,-,-,-,-,-,-,-,-,-,169/488,43/487,54/485,63/485,33/487,63/485,54/445,0/0,0/0,0/0,1.85,0.60,2.84,1.70,0.09,-,-,-,87.51%,17,-,12.48%,-,12.2266,0.02%,13-May-21,12.2266,13-May-21,11.5573,17-May-20,3.93%,8.44%,-,-,-
Nippon India Fixed Horizon Fund 37 - Series 10 - Direct Plan - GrowthFixed Maturity Plans - Debt,-,126.59,0.09%,0.40%,1.27%,2.42%,0.55%,7.61%,8.15%,-,-,-,0.16%,0.55%,0.53%,0.62%,0.54%,0.57%,0.59%,0.80%,0.86%,0.82%,1.03%,0.97%,0.63%,0.84%,1.77%,1.80%,4.06%,1.98%,2.07%,3.37%,2.03%,-,-,-,1.54%,9.99%,10.79%,-,-,-,-,-,-,-,-,-,73/488,12/487,21/485,30/485,10/487,64/485,99/445,0/0,0/0,0/0,1.75,0.55,2.94,1.86,0.09,-,-,-,97.87%,24,-,2.13%,-,10.8332,0.02%,12-May-21,10.8332,12-May-21,9.4091,18-May-20,3.92%,9.14%,-,-,-
Axis Fixed Term Plan - Series 97 (1116D) - Regular Plan - GrowthFixed Maturity Plans - Debt,-,403.05,0.09%,0.51%,1.57%,3.59%,0.69%,9.73%,6.40%,-,-,-,0.17%,0.57%,0.55%,0.64%,0.56%,0.59%,0.60%,0.81%,0.88%,0.84%,1.05%,0.99%,0.60%,0.85%,1.72%,1.74%,3.87%,2.04%,2.05%,3.32%,2.25%,-,-,-,1.49%,9.87%,10.31%,-,-,-,-,-,-,-,-,-,68/488,11/487,21/485,31/485,9/487,64/485,56/445,0/0,0/0,0/0,4.26,0.78,1.66,1.92,0.09,-,-,-,81.62%,17,-,18.38%,-,12.2944,0.02%,03-May-21,12.2944,03-May-21,11.545,18-May-20,3.90%,8.71%,-,-,-
Nippon India Fixed Horizon Fund 38 - Series 7 - Direct Plan - GrowthFixed Maturity Plans - Debt,-,173.67,0.09%,0.43%,1.35%,2.61%,0.58%,8.18%,8.56%,-,-,-,0.17%,0.86%,0.73%,0.56%,0.89%,0.67%,0.83%,0.94%,1.23%,0.99%,1.01%,1.36%,1.29%,2.36%,3.42%,3.47%,1.76%,2.57%,2.66%,2.41%,0.62%,2.59%,2.04%,0.82%,1.56%,10.09%,10.52%,-,-,-,-,-,-,-,-,-,111/488,2/487,17/485,36/485,2/487,65/485,431/445,0/0,0/0,0/0,2.23,0.74,2.46,1.12,0.07,-,-,-,96.45%,13,-,3.55%,-,12.1877,0.02%,03-May-21,12.1877,03-May-21,11.6464,18-May-20,3.89%,9.48%,-,-,-
UTI Fixed Term Income Fund- Series XXX - Plan XIV - (1209 Days) - Direct Plan - GrowthFixed Maturity Plans - Debt,-,116.14,0.09%,0.95%,2.45%,4.24%,1.34%,9.41%,9.62%,-,-,-,0.17%,0.86%,0.73%,0.57%,0.90%,0.67%,0.84%,0.95%,1.23%,1.00%,1.01%,1.36%,1.33%,2.44%,3.50%,3.55%,1.84%,2.64%,2.73%,2.48%,0.70%,2.66%,2.12%,0.91%,1.48%,9.79%,10.14%,-,-,-,-,-,-,-,-,-,107/488,2/487,16/485,36/485,2/487,65/485,431/445,0/0,0/0,0/0,2.3,0.76,2.45,1.12,0.07,-,-,-,97.43%,13,-,2.57%,-,11.3995,0.02%,12-May-21,11.3995,12-May-21,10.4972,18-May-20,3.89%,7.80%,-,-,-
ICICI Prudential FMP - Series 84 - 1103 Days Plan C - Direct Plan - GrowthFixed Maturity Plans - Debt,-,78.49,0.09%,0.47%,1.47%,2.97%,0.64%,8.97%,9.41%,-,-,-,0.13%,0.51%,0.51%,0.34%,0.05%,0.24%,0.72%,0.79%,0.64%,0.46%,0.62%,1.22%,1.19%,-0.05%,2.54%,0.54%,4.50%,2.51%,1.58%,3.03%,2.73%,3.16%,4.16%,1.21%,1.55%,10.01%,10.34%,-,-,-,-,-,-,-,-,-,61/488,286/487,103/485,47/485,146/487,66/485,382/445,68/68,0/0,0/0,4.33,0.81,1.57,1.46,0.08,-,-,-,90.83%,10,-,9.17%,-,12.7544,0.01%,12-May-21,12.7544,12-May-21,11.5651,18-May-20,3.88%,-,-,-,-
Nippon India Fixed Horizon Fund XLI - Series 12 - Direct Plan - GrowthFixed Maturity Plans - Debt,-,45.38,0.09%,0.68%,2.36%,4.24%,0.97%,12.85%,-,-,-,-,0.14%,0.53%,0.54%,0.36%,0.07%,0.26%,0.74%,0.81%,0.66%,0.48%,0.65%,1.24%,1.18%,-0.07%,2.52%,0.51%,4.48%,2.49%,1.56%,3.00%,2.70%,3.14%,4.13%,1.19%,1.51%,9.68%,9.02%,-,-,-,-,-,-,-,-,-,63/488,292/487,115/485,47/485,169/487,66/485,389/445,68/68,0/0,0/0,2.36,0.78,2.37,0.93,0.07,-,-,-,95.46%,13,-,4.54%,-,10.6193,0.02%,13-May-21,10.6208,10-May-21,10.0614,18-May-20,3.87%,7.23%,-,-,-
Tata Fixed Maturity Plan Series 56 - Scheme B (1105) - Direct Plan - GrowthFixed Maturity Plans - Debt,-,34.52,0.08%,0.48%,1.43%,2.77%,0.62%,7.83%,8.02%,-,-,-,0.12%,0.63%,0.47%,0.57%,0.52%,0.58%,0.59%,0.74%,0.74%,0.84%,1.02%,0.74%,0.63%,0.78%,1.66%,1.87%,3.82%,2.08%,2.07%,3.01%,1.87%,3.03%,3.47%,-,1.45%,9.97%,8.45%,-,-,-,-,-,-,-,-,-,381/488,35/487,71/485,71/485,40/487,67/485,0/0,0/0,0/0,0/0,2.35,0.80,2.24,0.52,0.07,-,-,-,93.89%,17,-,6.10%,-,12.6393,0.01%,12-May-21,12.6393,12-May-21,11.5379,18-May-20,3.83%,9.30%,-,-,-
Nippon India Fixed Horizon Fund 37 - Series 10 - GrowthFixed Maturity Plans - Debt,-,126.59,0.08%,0.38%,1.21%,2.30%,0.52%,7.37%,7.91%,-,-,-,0.14%,0.67%,0.50%,0.60%,0.55%,0.61%,0.63%,0.77%,0.78%,0.88%,1.05%,0.78%,0.64%,0.74%,1.60%,1.25%,3.45%,2.33%,2.08%,2.54%,2.39%,2.74%,-,-,1.50%,10.14%,8.58%,-,-,-,-,-,-,-,-,-,355/488,36/487,68/485,71/485,41/487,67/485,0/0,0/0,0/0,0/0,2.37,0.82,2.28,0.55,0.07,-,-,-,97.23%,21,-,2.77%,-,12.0761,0.01%,12-May-21,12.0761,12-May-21,10.6663,18-May-20,3.81%,9.19%,-,-,-
